row_index,id_student,code_module,code_presentation,actual_at_risk,predicted_at_risk,risk_probability,risk_level,recommendations_json,clicks_week1_28d,clicks_week2_28d,clicks_week3_28d,clicks_week4_28d,weekly_click_slope_28d,active_days_28d,active_days_last7d,days_since_last_activity_28d,assessment_mean_score_28d,assessment_completion_rate_28d,assessments_missed_28d,engagement_direction
24222,649806,FFF,2014J,1,1,0.3312267582449366,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",0.0,33.0,64.0,10.0,6.1,9.0,2.0,0.0,84.0,1.0,0.0,Improving
24224,649952,FFF,2014J,0,0,0.1196206467929979,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",389.0,156.0,322.0,362.0,8.5,27.0,6.0,1.0,90.0,1.0,0.0,Improving
24226,649979,FFF,2014J,0,0,0.1805495647294786,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",38.0,68.0,135.0,49.0,10.0,16.0,3.0,0.0,92.0,1.0,0.0,Improving
24228,650048,FFF,2014J,1,1,0.6840769478639838,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,17.0,11.0,33.0,9.3,3.0,1.0,5.0,72.0,1.0,0.0,Improving
24237,650370,FFF,2014J,0,1,0.4168376106912972,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",84.0,48.0,97.0,18.0,-14.9,15.0,4.0,1.0,82.0,1.0,0.0,Declining
24242,650543,FFF,2014J,1,1,0.4421017693105356,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",272.0,0.0,0.0,44.0,-68.4,4.0,2.0,4.0,80.0,1.0,0.0,Declining
24244,650682,FFF,2014J,1,1,0.3630452086095271,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",16.0,185.0,114.0,166.0,37.9,19.0,4.0,0.0,82.0,1.0,0.0,Improving
24245,650716,FFF,2014J,1,1,0.8732307820785327,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 10 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,18.0,4.0,0.0,-1.4,2.0,0.0,10.0,,0.0,1.0,Declining
24251,651040,FFF,2014J,0,1,0.3321424076341027,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",77.0,42.0,18.0,47.0,-11.4,14.0,2.0,3.0,80.0,1.0,0.0,Declining
24260,651334,FFF,2014J,1,1,0.8351017514141069,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,0.0,174.0,10.0,20.4,5.0,1.0,0.0,,0.0,1.0,Improving
24261,651354,FFF,2014J,0,0,0.2632568276969667,Medium,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",223.0,506.0,140.0,288.0,-17.1,25.0,6.0,0.0,78.0,1.0,0.0,Declining
24262,651381,FFF,2014J,0,0,0.2320284647860925,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",185.0,244.0,155.0,341.0,37.9,17.0,4.0,0.0,76.0,1.0,0.0,Improving
24268,651598,FFF,2014J,0,0,0.3132519885354427,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",95.0,117.0,32.0,135.0,3.5,15.0,5.0,0.0,84.0,1.0,0.0,Improving
24277,652087,FFF,2014J,0,1,0.3539204078580569,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",59.0,11.0,21.0,59.0,1.0,10.0,3.0,1.0,74.0,1.0,0.0,Improving
24279,652335,FFF,2014J,0,0,0.0892504722393955,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",384.0,171.0,477.0,583.0,90.3,22.0,6.0,0.0,80.0,1.0,0.0,Improving
24280,652336,FFF,2014J,1,0,0.2149608826821934,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",83.0,175.0,111.0,99.0,-1.6,14.0,4.0,1.0,90.0,1.0,0.0,Declining
24284,652625,FFF,2014J,0,1,0.3667503148472563,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",181.0,5.0,227.0,67.0,-12.0,13.0,4.0,0.0,90.0,1.0,0.0,Declining
24286,652659,FFF,2014J,0,0,0.2610533780648271,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",155.0,0.0,117.0,272.0,46.8,12.0,3.0,2.0,96.0,1.0,0.0,Improving
24287,652664,FFF,2014J,1,0,0.2570300336766614,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",4.0,46.0,31.0,31.0,6.6,14.0,3.0,2.0,90.0,1.0,0.0,Improving
24290,652711,FFF,2014J,0,0,0.1353552726647703,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",373.0,160.0,207.0,255.0,-30.7,24.0,6.0,1.0,96.0,1.0,0.0,Declining
24292,652753,FFF,2014J,0,0,0.190536026812213,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",73.0,290.0,331.0,170.0,33.2,28.0,7.0,0.0,96.0,1.0,0.0,Improving
24297,652832,FFF,2014J,1,1,0.9320631118485626,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 13 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,0.0,6.0,0.0,0.6,1.0,0.0,13.0,,0.0,1.0,Improving
24299,652890,FFF,2014J,1,1,0.3778066733033692,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",109.0,188.0,115.0,83.0,-15.1,17.0,3.0,4.0,96.0,1.0,0.0,Declining
24305,653144,FFF,2014J,1,1,0.524470072716733,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (64.0) is relatively low.""}]",33.0,97.0,27.0,25.0,-9.4,9.0,2.0,3.0,64.0,1.0,0.0,Declining
24313,653417,FFF,2014J,0,1,0.5522084102592217,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 8 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",6.0,139.0,15.0,0.0,-14.2,5.0,0.0,8.0,74.0,1.0,0.0,Declining
24315,653558,FFF,2014J,0,0,0.3067630216257361,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",159.0,17.0,90.0,116.0,-5.6,23.0,6.0,0.0,88.0,1.0,0.0,Declining
24319,653659,FFF,2014J,1,1,0.5272549661456349,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",37.0,0.0,29.0,37.0,2.9,5.0,1.0,5.0,70.0,1.0,0.0,Improving
24320,653773,FFF,2014J,0,1,0.4371562940113708,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}]",124.0,71.0,544.0,93.0,38.0,18.0,2.0,5.0,72.0,1.0,0.0,Improving
24325,653988,FFF,2014J,1,1,0.5389398927113098,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",0.0,103.0,147.0,77.0,27.5,10.0,4.0,0.0,78.0,1.0,0.0,Improving
24328,654112,FFF,2014J,1,1,0.4257633695417243,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",471.0,19.0,15.0,53.0,-125.8,11.0,4.0,1.0,70.0,1.0,0.0,Declining
24336,654351,FFF,2014J,1,1,0.4616493483699619,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}]",60.0,17.0,0.0,61.0,-1.4,5.0,2.0,5.0,80.0,1.0,0.0,Declining
24340,654565,FFF,2014J,0,1,0.3684568475494805,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 6 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",109.0,0.0,18.0,12.0,-27.3,4.0,1.0,6.0,84.0,1.0,0.0,Declining
24341,654578,FFF,2014J,0,1,0.339999241825176,High,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",79.0,56.0,114.0,17.0,-12.8,9.0,2.0,1.0,74.0,1.0,0.0,Declining
